,Data Variable,ADMIN_0_NAMES,ADMIN_0_PCODE,ADMIN_1_NAMES,ADMIN_1_PCODE,ISO3,ISO2,Longitude,Latitude,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020
9211,LandUse_rangeland,United Republic of Tanzania,TZ,Kagera,TZA18,TZA,TZ,31.1836195059,-2.027837249,0.0061561817344771,0.006156118147852,0.0061560833970865,0.0061560011010159,0.0061559158915995,0.0061558378098985,0.0061557578542378,0.0061556254158257,0.0061555486569602,0.0057697014706125,0.0057700290699974,0.0057714625617297,0.0043534046613565,0.0034396121930906,0.003520612982774,0.0036475957638932,,,,
9212,LandUse_rangeland,United Republic of Tanzania,TZ,Mwanza,TZA19,TZA,TZ,33.0051440756,-2.76729401131,0.0408313558295131,0.0408318888015443,0.0408325903973405,0.0408330391875008,0.0408334744083927,0.0408339541845034,0.0408344242680453,0.040834546343996,0.0408350327264307,0.0408377802980549,0.0408400990370303,0.0408502452500803,0.0408512835847179,0.0393628430628865,0.0370450161031412,0.0340957475263984,,,,
9213,LandUse_rangeland,United Republic of Tanzania,TZ,Mara,TZA20,TZA,TZ,34.3952573972,-1.85277589765,0.0123149976845016,0.0123151583548449,0.0123153756052419,0.012315500105403,0.0123156191906057,0.0123157524899413,0.0123158821140318,0.0123159065727633,0.012316042440491,0.0123168533161153,0.0123175526579368,0.0123206128002116,0.0122787207003134,0.0112620446984466,0.0101418550402131,0.0088560767882039,,,,
9214,LandUse_rangeland,United Republic of Tanzania,TZ,Manyara,TZA21,TZA,TZ,36.5517358988,-4.53312277346,0.0940507965276682,0.0906031687666214,0.0870181837663737,0.0833512650838303,0.0824849410365788,0.0792383427712038,0.0763579006964365,0.0740588662102669,0.0685502582017277,0.0665792387140218,0.0629282986522013,0.0583029062122765,0.054813269891144,0.0504649338282658,0.0457286567060273,0.0430547796354316,,,,
9215,LandUse_rangeland,United Republic of Tanzania,TZ,Njombe,TZA22,TZA,TZ,34.6772234438,-9.498106866,0.0155864491187437,0.0155867157735161,0.0155870514464526,0.0150446548907704,0.0150449087890414,0.0135081591940749,0.0135083565213282,0.0135084451558148,0.0135086723964001,0.0135096551469119,0.0135103659127115,0.013513635267183,0.0127557156631081,0.012927849245123,0.0132322922866594,0.0137095595362414,,,,
9216,LandUse_rangeland,United Republic of Tanzania,TZ,Katavi,TZA23,TZA,TZ,31.3143079858,-6.43236288896,0.0039226255384566,0.0039224813657057,0.0037849353040841,0.0037847840777694,0.0037846309960231,0.0036994094349247,0.0034197682700233,0.0030795768320014,0.0030794647834269,0.0030795212401144,0.0030796960930475,0.0028554432705763,0.0025976339983485,0.0025769117468838,0.00261702998385,0.002711421996623,,,,
9217,LandUse_rangeland,United Republic of Tanzania,TZ,Simiyu,TZA24,TZA,TZ,34.2931917571,-3.04108118722,0.0231633343402897,0.0227776470604186,0.0227780669661566,0.0221246098113241,0.0209177936803032,0.0202738314271575,0.0202741204094456,0.0202742363347615,0.0202745353910058,0.0202759474079294,0.0195968359892682,0.0186471746706563,0.0154109833920697,0.0153740033935017,0.011415848357295,0.0090281581884102,,,,
9218,LandUse_rangeland,United Republic of Tanzania,TZ,Geita,TZA25,TZA,TZ,31.8986552407,-3.2988758407,0.0170020268989522,0.0169451240280194,0.0169426084361476,0.0169420059575822,0.0165774934560819,0.0165769756645527,0.0164090833675688,0.0160901833426263,0.0158357425649287,0.0158361938043434,0.0158370929717148,0.0150075375509391,0.0150262965623813,0.0151079070216256,0.0148523662383,0.0146655464599888,,,,
9219,LandUse_rangeland,United Republic of Tanzania,TZ,Kaskazini Unguja,TZA51,TZA,TZ,39.2879567795,-5.91889672378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9220,LandUse_rangeland,United Republic of Tanzania,TZ,Kusini Unguja,TZA52,TZA,TZ,39.4232120533,-6.23876844622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9221,LandUse_rangeland,United Republic of Tanzania,TZ,Mjini Magharibi,TZA53,TZA,TZ,39.2486087373,-6.1675967465,0.0416147093908359,0.0416157692624622,0.0416170220830443,0.0416179560010231,0.0416188714645497,0.0416198353670107,0.0416207866514968,0.0416213823728359,0.0416223551573172,0.0416256073599165,0.041627970830961,0.0416383127808842,0.0416903595329774,0.0422529552439664,0.0432479868200852,0.044807871326313,,,,
9222,LandUse_rangeland,United Republic of Tanzania,TZ,Kaskazini Pemba,TZA54,TZA,TZ,39.7709831662,-5.04316433748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9223,LandUse_rangeland,United Republic of Tanzania,TZ,Kusini Pemba,TZA55,TZA,TZ,39.7361994218,-5.32023459297,0.01563620271032,0.0156355102201135,0.0156348753116288,0.0156341626054946,0.0156334465467206,0.0156327467530795,0.0156320440796718,0.0156312081999331,0.0156305114427146,0.0156306858496538,0.0156315733484198,0.0156354568177941,0.0,0.0,0.0,0.0,,,,
9224,LandUse_rangeland,United Republic of Tanzania,TZ,Songwe,TZA26,TZA,TZ,32.7112231012,-8.33497043025,0.1540284061550168,0.1530939326498974,0.1512758032368071,0.1496631112800303,0.1496615499912373,0.1489149627950979,0.1467194634868175,0.1430362226175359,0.1408399548434243,0.140846316289135,0.1396949256947281,0.1349032529302669,0.134449165944735,0.1304428175548653,0.1318045843716126,0.1295321776920753,,,,
9225,LandUse_rangeland,Uganda,UG,Kalangala,UG101,UGA,UG,32.3786844876,-0.57627066991,0.0416912637437631,0.0416907526778117,0.0416905718294489,0.0416904635290532,0.0416899919988366,0.0416901341409723,0.04169128862031,0.0416943006951455,0.0416990552951825,0.0417047501168681,0.0417161821029922,0.0417306833079758,0.0306867866151436,0.0310955467116846,0.0318181746110072,0.0329506663353017,,,,
9226,LandUse_rangeland,Uganda,UG,Kampala,UG102,UGA,UG,32.5962314653,0.318484322279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9227,LandUse_rangeland,Uganda,UG,Kiboga,UG103,UGA,UG,31.9563407105,0.841579041521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9228,LandUse_rangeland,Uganda,UG,Luwero,UG104,UGA,UG,32.5825252873,0.831748738428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9229,LandUse_rangeland,Uganda,UG,Masaka,UG105,UGA,UG,31.8548710405,-0.488569858703,0.0472161129877923,0.0472179109162962,0.04721992662433,0.0472215819518459,0.0472232170524551,0.0472249072567808,0.0472265831759953,0.0472278552411839,0.0472295554922276,0.0472338430516703,0.0472365249542745,0.0472482602796878,0.0473073193125331,0.0479457137817051,0.0490748063828885,0.0508448547886011,,,,
9230,LandUse_rangeland,Uganda,UG,Mpigi,UG106,UGA,UG,32.1582514436,0.0697821584384,0.0333793999772308,0.0333782909634582,0.0333772801527117,0.0333761797168007,0.0333750764105462,0.0333740035191233,0.0333729279725635,0.0333715700689209,0.0333705031311834,0.0333713229453978,0.0333732177444648,0.0332315505795575,0.0332445727400353,0.0336931957369802,0.0344866501464295,0.0328215642146481,,,,
9231,LandUse_rangeland,Uganda,UG,Mubende,UG107,UGA,UG,31.5328234592,0.521510620911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9232,LandUse_rangeland,Uganda,UG,Mukono,UG108,UGA,UG,32.7854984117,0.00702303730017,0.0189499278930784,0.0189497261293552,0.0189495744483719,0.0189493868077921,0.018949199161864,0.0189490282242026,0.0189488564181631,0.018948524151117,0.0189483564686457,0.0189492657073936,0.0189503416326869,0.0189550496086292,0.0189787429021727,0.0192348538946576,0.0195477403545217,0.0188747239086591,,,,
9233,LandUse_rangeland,Uganda,UG,Nakasongola,UG109,UGA,UG,32.4248901369,1.35478495084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9234,LandUse_rangeland,Uganda,UG,Rakai,UG110,UGA,UG,31.4839338037,-0.797892318508,0.023677038462845,0.023677520278736,0.0236781120352898,0.0236785221464803,0.0236789216571427,0.023679348706429,0.0236797685728682,0.0236799862025811,0.0236804183103743,0.0236821471412882,0.0236834917961248,0.0236893756641231,0.022904846744233,0.0208677920726384,0.0193419237916011,0.0178658326995853,,,,
9235,LandUse_rangeland,Uganda,UG,Ssembabule,UG111,UGA,UG,31.3391831623,-0.0237269310131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9236,LandUse_rangeland,Uganda,UG,Kayunga,UG112,UGA,UG,32.8907599867,0.975781377098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9237,LandUse_rangeland,Uganda,UG,Wakiso,UG113,UGA,UG,32.4453071771,0.223135189043,0.0111818407303964,0.0111810757346979,0.0111803320135037,0.0111795916586485,0.0111788529788814,0.0111781228775653,0.0111773933743492,0.0111765696955293,0.0111758413481778,0.0111757568859863,0.0111763914371961,0.0111791680722265,0.0111931417265318,0.0113441889613609,0.0112403873821373,0.0112201202851653,,,,
9238,LandUse_rangeland,Uganda,UG,Lyantonde,UG114,UGA,UG,31.1873757811,-0.220422671341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9239,LandUse_rangeland,Uganda,UG,Mityana,UG115,UGA,UG,32.0575274773,0.445080318986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9240,LandUse_rangeland,Uganda,UG,Nakaseke,UG116,UGA,UG,32.1685317568,1.0515422751,0.0187061079284917,0.0187069746761166,0.0187082363289987,0.0187097066019064,0.0187105242459796,0.0187123170603511,0.0187157610692658,0.0187226425468246,0.0187318922904753,0.0187398795126889,0.0187557146943769,0.0082357857230431,0.0082471366284172,0.0,0.0,0.0,,,,
9241,LandUse_rangeland,Uganda,UG,Buikwe,UG117,UGA,UG,33.0396606506,0.308517407594,0.0029619655500029,0.0029618825025428,0.0029618133986717,0.0029617213311449,0.0029616278182646,0.0029615377257502,0.0029614467298425,0.002961330510351,0.0029612410564115,0.002961313618565,0.0029614817597593,0.0029622175029556,0.0029659201938105,0.0030059441705484,0.0030767323402287,0.0031877050689017,,,,
9242,LandUse_rangeland,Uganda,UG,Bukomansimbi,UG118,UGA,UG,31.6275484293,-0.126988183455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9243,LandUse_rangeland,Uganda,UG,Butambala,UG119,UGA,UG,32.0739938931,0.156433223442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9244,LandUse_rangeland,Uganda,UG,Buvuma,UG120,UGA,UG,33.2081388357,-0.389091724321,0.0181855206887426,0.0181844467104655,0.0181834370888107,0.0181823485788712,0.0181812557614652,0.0181801808293084,0.0181791031342284,0.0181778715514279,0.0181768000978753,0.0181767453346211,0.0181777773968016,0.0181822934387922,0.0182050208082611,0.0181563415559173,0.017834886740025,0.0176715196096826,,,,
9245,LandUse_rangeland,Uganda,UG,Gomba,UG121,UGA,UG,31.7019240208,0.198417936911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9246,LandUse_rangeland,Uganda,UG,Kalungu,UG122,UGA,UG,31.8019505099,-0.099366138867,0.0115808743369502,0.0115800687575997,0.0115793183338157,0.0115784773197915,0.0115776302544962,0.0115767964796784,0.0115759591564065,0.0115750234674228,0.0115741922085506,0.0115739937317514,0.0115746508945579,0.0115775264721377,0.0115919980635782,0.0117484277145509,0.0120250960914677,0.0124588217387815,,,,
9247,LandUse_rangeland,Uganda,UG,Kyankwanzi,UG123,UGA,UG,31.6419275024,1.12402170032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9248,LandUse_rangeland,Uganda,UG,Lwengo,UG124,UGA,UG,31.4251600164,-0.41066941598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9249,LandUse_rangeland,Uganda,UG,Kyotara,UG125,UGA,UG,31.6355332981,-0.652750505098,0.0113142195584359,0.011314750909576,0.0113155210780618,0.0113164174837815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9250,LandUse_rangeland,Uganda,UG,Bugiri,UG201,UGA,UG,33.7732641192,0.533560451866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9251,LandUse_rangeland,Uganda,UG,Busia,UG202,UGA,UG,34.0046525081,0.414536843171,0.0030607853611621,0.0030605294148675,0.0030602496665051,0.0030600562623445,0.0030598699681273,0.0030596818721152,0.0030594977463947,0.0030592888791882,0.0030591006379791,0.0030591193879817,0.0030592930825147,0.0030600531257208,0.0024317921781373,0.0009685633162178,0.0,0.0,,,,
9252,LandUse_rangeland,Uganda,UG,Iganga,UG203,UGA,UG,33.5253123744,0.692724135265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9253,LandUse_rangeland,Uganda,UG,Jinja,UG204,UGA,UG,33.2119421637,0.568306524197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9254,LandUse_rangeland,Uganda,UG,Kamuli,UG205,UGA,UG,33.1031511538,0.943058496679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9255,LandUse_rangeland,Uganda,UG,Kapchorwa,UG225,UGA,UG,34.4231586215,1.35146744914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9256,LandUse_rangeland,Uganda,UG,Bulambuli,UG225,UGA,UG,34.3590890833,1.36700118415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9257,LandUse_rangeland,Uganda,UG,Kapchorwa,UG225,UGA,UG,34.4231586215,1.35146744914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9258,LandUse_rangeland,Uganda,UG,Bulambuli,UG225,UGA,UG,34.3590890833,1.36700118415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9259,LandUse_rangeland,Uganda,UG,Katakwi,UG207,UGA,UG,34.0374022692,1.92499975024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9260,LandUse_rangeland,Uganda,UG,Kumi,UG208,UGA,UG,33.960683199,1.4764255425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9261,LandUse_rangeland,Uganda,UG,Mbale,UG209,UGA,UG,34.1975805586,1.02198880962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9262,LandUse_rangeland,Uganda,UG,Pallisa,UG210,UGA,UG,33.6593763759,1.23396777253,0.0053864161082667,0.005386558848461,0.0053868158652985,0.0053871321229222,0.0053872596640503,0.0053876681702556,0.005388552030669,0.0053904256023627,0.0053929801605217,0.0053951700732063,0.0053997289871634,0.0054030116043276,0.0054104582615843,0.0054168800802236,0.0054242122497821,0.0054313127348803,,,,
9263,LandUse_rangeland,Uganda,UG,Soroti,UG211,UGA,UG,33.5902636196,1.77456272283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9264,LandUse_rangeland,Uganda,UG,Tororo,UG212,UGA,UG,34.0813402779,0.727951196929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9265,LandUse_rangeland,Uganda,UG,Kaberamaido,UG213,UGA,UG,33.2220631693,1.76111281062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9266,LandUse_rangeland,Uganda,UG,Mayuge,UG214,UGA,UG,33.5509675315,-0.0858131598221,0.0425087427412003,0.042508502594045,0.042508324458979,0.0425082114647449,0.0425081095974017,0.042508038051488,0.0425079710647451,0.0425075460187044,0.0425074807086562,0.0425098836968932,0.0425122973766665,0.0415763242059831,0.0360626814610551,0.0280905159924928,0.024993729188398,0.0229941726998316,,,,
9267,LandUse_rangeland,Uganda,UG,Sironko,UG215,UGA,UG,34.3174555149,1.174523464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9268,LandUse_rangeland,Uganda,UG,Amuria,UG216,UGA,UG,33.6863573829,2.10667791545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9269,LandUse_rangeland,Uganda,UG,Budaka,UG217,UGA,UG,33.9879588267,1.06269548459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9270,LandUse_rangeland,Uganda,UG,Bududa,UG218,UGA,UG,34.406728257,1.0346423417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9271,LandUse_rangeland,Uganda,UG,Bukedea,UG219,UGA,UG,34.1235239964,1.36521286348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9272,LandUse_rangeland,Uganda,UG,Bukwo,UG220,UGA,UG,34.685677357,1.28120652819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9273,LandUse_rangeland,Uganda,UG,Butaleja,UG221,UGA,UG,33.9324771718,0.885811690678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9274,LandUse_rangeland,Uganda,UG,Kaliro,UG222,UGA,UG,33.482600182,1.07043220789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9275,LandUse_rangeland,Uganda,UG,Manafwa,UG223,UGA,UG,34.2682425944,0.88631724931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9276,LandUse_rangeland,Uganda,UG,Namutumba,UG224,UGA,UG,33.6809081969,0.871514078941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9277,LandUse_rangeland,Uganda,UG,Kapchorwa,UG225,UGA,UG,34.4231586215,1.35146744914,0.0072258499600786,0.0072251055622611,0.0072245194049882,0.0072240054372549,0.0072232313670699,0.0072228356572151,0.0072230766988833,0.0072246445011969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9278,LandUse_rangeland,Uganda,UG,Bulambuli,UG225,UGA,UG,34.3590890833,1.36700118415,0.0072258499600786,0.0072251055622611,0.0072245194049882,0.0072240054372549,0.0072232313670699,0.0072228356572151,0.0072230766988833,0.0072246445011969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9279,LandUse_rangeland,Uganda,UG,Kapchorwa,UG225,UGA,UG,34.4231586215,1.35146744914,0.0072258499600786,0.0072251055622611,0.0072245194049882,0.0072240054372549,0.0072232313670699,0.0072228356572151,0.0072230766988833,0.0072246445011969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9280,LandUse_rangeland,Uganda,UG,Bulambuli,UG225,UGA,UG,34.3590890833,1.36700118415,0.0072258499600786,0.0072251055622611,0.0072245194049882,0.0072240054372549,0.0072232313670699,0.0072228356572151,0.0072230766988833,0.0072246445011969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9281,LandUse_rangeland,Uganda,UG,Buyende,UG226,UGA,UG,33.1409167599,1.26441733108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9282,LandUse_rangeland,Uganda,UG,Kibuku,UG227,UGA,UG,33.8005566205,1.05663090432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9283,LandUse_rangeland,Uganda,UG,Kween,UG228,UGA,UG,34.5674857402,1.43460962189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9284,LandUse_rangeland,Uganda,UG,Luuka,UG229,UGA,UG,33.337740818,0.806760326054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9285,LandUse_rangeland,Uganda,UG,Namayingo,UG230,UGA,UG,33.8037957462,-0.314805318651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9286,LandUse_rangeland,Uganda,UG,Ngora,UG231,UGA,UG,33.7536703491,1.49919536235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9287,LandUse_rangeland,Uganda,UG,Serere,UG232,UGA,UG,33.372031246,1.4911993245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9288,LandUse_rangeland,Uganda,UG,Butebo,UG233,UGA,UG,33.9377240503,1.19916761548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9289,LandUse_rangeland,Uganda,UG,Namisindwa,UG234,UGA,UG,34.3655625782,0.873954731359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9290,LandUse_rangeland,Uganda,UG,Adjumani,UG301,UGA,UG,31.7689025556,3.22641271722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9291,LandUse_rangeland,Uganda,UG,Apac,UG302,UGA,UG,32.5621313667,1.89031976646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9292,LandUse_rangeland,Uganda,UG,Arua,UG303,UGA,UG,31.1358982256,2.95673136073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9293,LandUse_rangeland,Uganda,UG,Gulu,UG304,UGA,UG,32.3916957859,2.98688151368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9294,LandUse_rangeland,Uganda,UG,Kitgum,UG305,UGA,UG,33.2575714276,3.40166732604,0.0533979841178084,0.0383405121923484,0.038343660381095,0.0383472405359604,0.0383494873208091,0.0383537318430935,0.0383613610528264,0.0383760359180522,0.0383955695978507,0.0384125215768756,0.0384449801237338,0.0384683516951173,0.0385213703912257,0.0385670924433175,0.0386192960101453,0.0256749745020869,,,,
9295,LandUse_rangeland,Uganda,UG,Kotido,UG306,UGA,UG,33.9873040772,3.02712188429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9296,LandUse_rangeland,Uganda,UG,Lira,UG307,UGA,UG,32.9611598252,2.3053922396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9297,LandUse_rangeland,Uganda,UG,Moroto,UG308,UGA,UG,34.6308244279,2.65144204362,0.1082977859104445,0.1083042294985463,0.108312951841149,0.1083228930678612,0.108329066514526,0.1083408834414882,0.1083622612732719,0.1084035415240869,0.1084585454365964,0.1085062547812815,0.1085979424709025,0.1086639616118814,0.1088137268424455,0.1089428807857244,0.1090903434695027,0.109233146575741,,,,
9298,LandUse_rangeland,Uganda,UG,Moyo,UG309,UGA,UG,31.6880782756,3.5401823546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9299,LandUse_rangeland,Uganda,UG,Nebbi,UG310,UGA,UG,31.1792828893,2.43331391228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9300,LandUse_rangeland,Uganda,UG,Nakapiripirit,UG311,UGA,UG,34.5621406563,1.88850607539,0.0092189159880593,0.0092195383639396,0.0092203543303836,0.0092212746298035,0.0092218747423516,0.009222955145434,0.0092248495001355,0.0092284381341241,0.0092331956633876,0.0092373330005266,0.0092451385387946,0.0092507588672201,0.0092635086511849,0.0092745037591109,0.0092870575231194,0.0092992146089034,,,,
9301,LandUse_rangeland,Uganda,UG,Pader,UG312,UGA,UG,32.8663144775,2.93235295426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9302,LandUse_rangeland,Uganda,UG,Yumbe,UG313,UGA,UG,31.3026282456,3.52079849127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9303,LandUse_rangeland,Uganda,UG,Abim,UG314,UGA,UG,33.752328424,2.70596840388,0.0685849982527609,0.0635539731989473,0.0635582825903918,0.0396786588740849,0.0396803226912068,0.0396840547216228,0.0396912884761816,0.0397058122204089,0.0279413182435557,0.0162783846813928,0.0162921399020757,0.0163020442617327,0.0163245124230666,0.01634388842654,0.0163660111539001,0.016387434839574,,,,
