title,description,published date,url,publisher,Country_Search,Relevant_Term_Found
Making space for migrants in manifestos - The Hindu,Making space for migrants in manifestos  The Hindu,28/04/2024,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LnRoZWhpbmR1LmNvbS9vcGluaW9uL29wLWVkL21ha2luZy1zcGFjZS1mb3ItbWlncmFudHMtaW4tbWFuaWZlc3Rvcy9hcnRpY2xlNjgxMTgzMzguZWNl0gFnaHR0cHM6Ly93d3cudGhlaGluZHUuY29tL29waW5pb24vb3AtZWQvbWFraW5nLXNwYWNlLWZvci1taWdyYW50cy1pbi1tYW5pZmVzdG9zL2FydGljbGU2ODExODMzOC5lY2UvYW1wLw?oc=5&hl=en-GB&gl=GB&ceid=GB:en,The Hindu,India,TRUE
"Tornado kills at least 5, injures 33, in Chinese metropolis as region battles deadly floods - CNN","Tornado kills at least 5, injures 33, in Chinese metropolis as region battles deadly floods  CNN",29/04/2024,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmNubi5jb20vMjAyNC8wNC8yNy9jaGluYS90b3JuYWRvLWd1YW5nemhvdS1jaGluYS1pbnRsLWxhdGFtL2luZGV4Lmh0bWzSAUtodHRwczovL2FtcC5jbm4uY29tL2Nubi8yMDI0LzA0LzI3L2NoaW5hL3Rvcm5hZG8tZ3Vhbmd6aG91LWNoaW5hLWludGwtbGF0YW0?oc=5&hl=en-GB&gl=GB&ceid=GB:en,CNN,Hong Kong,TRUE
"Ireland will act to send asylum seekers back to UK, PM Harris says - South China Morning Post","Ireland will act to send asylum seekers back to UK, PM Harris says  South China Morning Post",28/04/2024,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LnNjbXAuY29tL25ld3Mvd29ybGQvZXVyb3BlL2FydGljbGUvMzI2MDcyMy9pcmVsYW5kLXdpbGwtYWN0LXNlbmQtYXN5bHVtLXNlZWtlcnMtYmFjay11ay1wbS1zaW1vbi1oYXJyaXMtd2FybnPSAQA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,South China Morning Post,Hong Kong,TRUE
Kenya postpones reopening of schools as flood-related deaths near 100 - Oil City Derrick,Kenya postpones reopening of schools as flood-related deaths near 100  Oil City Derrick,29/04/2024,https://news.google.com/rss/articles/CBMimwFodHRwczovL3d3dy50aGVkZXJyaWNrLmNvbS9hcC93b3JsZC9rZW55YS1wb3N0cG9uZXMtcmVvcGVuaW5nLW9mLXNjaG9vbHMtYXMtZmxvb2QtcmVsYXRlZC1kZWF0aHMtbmVhci0xMDAvYXJ0aWNsZV9jODQyZWVhZC1iNTRjLTU3OGYtOThlMi00YjEzY2Y0NjdjMzIuaHRtbNIBAA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Oil City Derrick,Hong Kong,TRUE
Jennifer Tse denies conflict with ex-boyfriend's mother - Yahoo Singapore,Jennifer Tse denies conflict with ex-boyfriend's mother  Yahoo Singapore,28/04/2024,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vc2cueWFob28uY29tL25ld3MvamVubmlmZXItdHNlLWRlbmllcy1jb25mbGljdC1leC1ib3lmcmllbmRzLW1vdGhlci0wNjIyMDA1NDIuaHRtbNIBAA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Yahoo Singapore,Hong Kong,TRUE
"Ireland will act to send asylum seekers back to UK, PM Simon Harris warns - South China Morning Post","Ireland will act to send asylum seekers back to UK, PM Simon Harris warns  South China Morning Post",28/04/2024,https://news.google.com/rss/articles/CBMimQFodHRwczovL3d3dy5zY21wLmNvbS9uZXdzL3dvcmxkL2V1cm9wZS9hcnRpY2xlLzMyNjA3MjMvaXJlbGFuZC13aWxsLWFjdC1zZW5kLWFzeWx1bS1zZWVrZXJzLWJhY2stdWstcG0tc2ltb24taGFycmlzLXdhcm5zP21vZHVsZT10b3Bfc3RvcnkmcGd0eXBlPXNlY3Rpb27SAXlodHRwczovL2FtcC5zY21wLmNvbS9uZXdzL3dvcmxkL2V1cm9wZS9hcnRpY2xlLzMyNjA3MjMvaXJlbGFuZC13aWxsLWFjdC1zZW5kLWFzeWx1bS1zZWVrZXJzLWJhY2stdWstcG0tc2ltb24taGFycmlzLXdhcm5z?oc=5&hl=en-GB&gl=GB&ceid=GB:en,South China Morning Post,Hong Kong,TRUE
The Asylum's insane contribution to low-budget cinema - Far Out Magazine,The Asylum's insane contribution to low-budget cinema  Far Out Magazine,28/04/2024,https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vZmFyb3V0bWFnYXppbmUuY28udWsvP3A9NTA2NTU50gEA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Far Out Magazine,Hong Kong,TRUE
What Indonesia Can Learn From Qatar Mediating Conflicts | GJIA - Georgetown Journal of International Affairs,What Indonesia Can Learn From Qatar Mediating Conflicts | GJIA  Georgetown Journal of International Affairs,29/04/2024,https://news.google.com/rss/articles/CBMigQFodHRwczovL2dqaWEuZ2VvcmdldG93bi5lZHUvMjAyNC8wNC8yOS93aGF0LWNhbi1pbmRvbmVzaWEtbGVhcm4tZnJvbS1xYXRhcnMtZXhwZXJpZW5jZS1pbi1tZWRpYXRpbmctY29uZmxpY3RzLWluLXRoZS1taWRkbGUtZWFzdC_SAQA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Georgetown Journal of International Affairs,Indonesia,TRUE
Stay or go? Jakarta's coastal communities mull adaptation or migration as the city sinks - Eco-Business,Stay or go? Jakarta's coastal communities mull adaptation or migration as the city sinks  Eco-Business,29/04/2024,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LmVjby1idXNpbmVzcy5jb20vbmV3cy9zdGF5LW9yLWdvLWpha2FydGFzLWNvYXN0YWwtY29tbXVuaXRpZXMtbXVsbC1hZGFwdGF0aW9uLW9yLW1pZ3JhdGlvbi1hcy10aGUtY2l0eS1zaW5rcy_SAQA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Eco-Business,Indonesia,TRUE
INDONESIAN MINISTER FAUZIYAH DISCUSSES MIGRANT WORKERS WITH MALAYSIAN MINISTER - BERNAMA,INDONESIAN MINISTER FAUZIYAH DISCUSSES MIGRANT WORKERS WITH MALAYSIAN MINISTER  BERNAMA,28/04/2024,https://news.google.com/rss/articles/CBMiMGh0dHBzOi8vYmVybmFtYS5jb20vZW4vd29ybGQvbmV3cy5waHA_aWQ9MjI5MjI5NNIBAA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,BERNAMA,Indonesia,TRUE
"Meeting The Chairman Of The Malaysian House Of Representatives, Puan Brings Issues Of Protection Of Indonesian Citizens And Migrant Workers - VOI.ID","Meeting The Chairman Of The Malaysian House Of Representatives, Puan Brings Issues Of Protection Of Indonesian Citizens And Migrant Workers  VOI.ID",28/04/2024,https://news.google.com/rss/articles/CBMiH2h0dHBzOi8vdm9pLmlkL2tyL2Jlcml0YS8zMTU5MDjSARxodHRwczovL3ZvaS5pZC9rci9hbXAvMzE1OTA4?oc=5&hl=en-GB&gl=GB&ceid=GB:en,VOI.ID,Indonesia,TRUE
‘Clash of Civilizations’ theory being put to test today. See Iran-Israel conflict - ThePrint,‘Clash of Civilizations’ theory being put to test today. See Iran-Israel conflict  ThePrint,29/04/2024,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vdGhlcHJpbnQuaW4vb3Bpbmlvbi9jbGFzaC1vZi1jaXZpbGl6YXRpb25zLXRoZW9yeS1iZWluZy1wdXQtdG8tdGVzdC10b2RheS1zZWUtaXJhbi1pc3JhZWwtY29uZmxpY3QvMjA2MDc5Mi_SAXdodHRwczovL3RoZXByaW50LmluL29waW5pb24vY2xhc2gtb2YtY2l2aWxpemF0aW9ucy10aGVvcnktYmVpbmctcHV0LXRvLXRlc3QtdG9kYXktc2VlLWlyYW4taXNyYWVsLWNvbmZsaWN0LzIwNjA3OTIvP2FtcA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,ThePrint,"Iran, Islamic Republic Of",TRUE
China Rains: Tornado hits flood-hit city of Guangzhou | Hailstorm in Guangdong | Watch | Oneindia - NBC Right Now,China Rains: Tornado hits flood-hit city of Guangzhou | Hailstorm in Guangdong | Watch | Oneindia  NBC Right Now,28/04/2024,https://news.google.com/rss/articles/CBMirwFodHRwczovL3d3dy5uYmNyaWdodG5vdy5jb20vbmF0aW9uYWwvY2hpbmEtcmFpbnMtdG9ybmFkby1oaXRzLWZsb29kLWhpdC1jaXR5LW9mLWd1YW5nemhvdS1oYWlsc3Rvcm0taW4tZ3Vhbmdkb25nLXdhdGNoLW9uZWluZGlhL3ZpZGVvXzg3ZmU4MjEyLTk0ZmUtNWQxNi1iODZhLTM5MmFhZWVhZjY5ZS5odG1s0gEA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,NBC Right Now,Iraq,TRUE
‘Clash of Civilizations’ theory being put to test today. See Iran-Israel conflict - ThePrint,‘Clash of Civilizations’ theory being put to test today. See Iran-Israel conflict  ThePrint,29/04/2024,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vdGhlcHJpbnQuaW4vb3Bpbmlvbi9jbGFzaC1vZi1jaXZpbGl6YXRpb25zLXRoZW9yeS1iZWluZy1wdXQtdG8tdGVzdC10b2RheS1zZWUtaXJhbi1pc3JhZWwtY29uZmxpY3QvMjA2MDc5Mi_SAXdodHRwczovL3RoZXByaW50LmluL29waW5pb24vY2xhc2gtb2YtY2l2aWxpemF0aW9ucy10aGVvcnktYmVpbmctcHV0LXRvLXRlc3QtdG9kYXktc2VlLWlyYW4taXNyYWVsLWNvbmZsaWN0LzIwNjA3OTIvP2FtcA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,ThePrint,Iraq,TRUE
Everyone Belongs: Harmony Week Table Talk focuses on community support for refugees - Catholic Outlook,Everyone Belongs: Harmony Week Table Talk focuses on community support for refugees  Catholic Outlook,28/04/2024,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vY2F0aG9saWNvdXRsb29rLm9yZy9ldmVyeW9uZS1iZWxvbmdzLWhhcm1vbnktd2Vlay10YWJsZS10YWxrLWZvY3VzZXMtb24tY29tbXVuaXR5LXN1cHBvcnQtZm9yLXJlZnVnZWVzL9IBAA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Catholic Outlook,Iraq,TRUE
Ireland looking to send asylum seekers back to UK: Report - Al Jazeera English,Ireland looking to send asylum seekers back to UK: Report  Al Jazeera English,28/04/2024,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDI0LzQvMjgvaXJlbGFuZC1sb29raW5nLXRvLXNlbmQtYXN5bHVtLXNlZWtlcnMtYmFjay10by11ay1yZXBvcnTSAWVodHRwczovL3d3dy5hbGphemVlcmEuY29tL2FtcC9uZXdzLzIwMjQvNC8yOC9pcmVsYW5kLWxvb2tpbmctdG8tc2VuZC1hc3lsdW0tc2Vla2Vycy1iYWNrLXRvLXVrLXJlcG9ydA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Al Jazeera English,Ireland,TRUE
"Ireland will act to send asylum seekers back to UK, PM Harris says - South China Morning Post","Ireland will act to send asylum seekers back to UK, PM Harris says  South China Morning Post",28/04/2024,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LnNjbXAuY29tL25ld3Mvd29ybGQvZXVyb3BlL2FydGljbGUvMzI2MDcyMy9pcmVsYW5kLXdpbGwtYWN0LXNlbmQtYXN5bHVtLXNlZWtlcnMtYmFjay11ay1wbS1zaW1vbi1oYXJyaXMtd2FybnPSAXlodHRwczovL2FtcC5zY21wLmNvbS9uZXdzL3dvcmxkL2V1cm9wZS9hcnRpY2xlLzMyNjA3MjMvaXJlbGFuZC13aWxsLWFjdC1zZW5kLWFzeWx1bS1zZWVrZXJzLWJhY2stdWstcG0tc2ltb24taGFycmlzLXdhcm5z?oc=5&hl=en-GB&gl=GB&ceid=GB:en,South China Morning Post,Ireland,TRUE
Ireland wants to return asylum seekers to the UK - POLITICO Europe,Ireland wants to return asylum seekers to the UK  POLITICO Europe,28/04/2024,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LnBvbGl0aWNvLmV1L2FydGljbGUvaXJlbGFuZC1taWdyYXRpb24tcmV0dXJuLWFzeWx1bS1zZWVrZXJzLXVrL9IBAA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,POLITICO Europe,Ireland,TRUE
Ireland to form plans to send asylum seekers to Britain - UPI News,Ireland to form plans to send asylum seekers to Britain  UPI News,28/04/2024,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnVwaS5jb20vVG9wX05ld3MvV29ybGQtTmV3cy8yMDI0LzA0LzI4L0lyZWxhbmQtSXJlbGFuZC1hc3lsdW0tc2Vla2Vycy1Ccml0YWluLzkwMTE3MTQzMTc4OTYv0gFsaHR0cHM6Ly93d3cudXBpLmNvbS9hbXAvVG9wX05ld3MvV29ybGQtTmV3cy8yMDI0LzA0LzI4L0lyZWxhbmQtSXJlbGFuZC1hc3lsdW0tc2Vla2Vycy1Ccml0YWluLzkwMTE3MTQzMTc4OTYv?oc=5&hl=en-GB&gl=GB&ceid=GB:en,UPI News,Ireland,TRUE
UK to launch shock operation to detain asylum seekers - Financial Times,UK to launch shock operation to detain asylum seekers  Financial Times,28/04/2024,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50L2UyYmVhYzYxLTI1YTUtNGJhYS04ODc4LTkwN2FkN2M3ZjNhMtIBAA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Financial Times,Ireland,TRUE
"UK slams EU hypocrisy on asylum seekers in Ireland - 'If France won't take them back, neither will we!' - GB News","UK slams EU hypocrisy on asylum seekers in Ireland - 'If France won't take them back, neither will we!'  GB News",29/04/2024,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3LmdibmV3cy5jb20vbmV3cy91ay1ldS1hc3lsdW0tc2Vla2Vycy1pcmVsYW5kLWZyYW5jZS1zbWFsbC1ib2F0c9IBAA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,GB News,Ireland,TRUE
Ireland's asylum quandary - The Telegraph,Ireland's asylum quandary  The Telegraph,29/04/2024,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LnRlbGVncmFwaC5jby51ay9vcGluaW9uLzIwMjQvMDQvMjkvaXJlbGFuZHMtYXN5bHVtLXF1YW5kYXJ5L9IBAA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,The Telegraph,Ireland,TRUE
UK will 'not take back asylum seekers from Ireland until France takes back Channel migrants' - Sky News,UK will 'not take back asylum seekers from Ireland until France takes back Channel migrants'  Sky News,29/04/2024,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vbmV3cy5za3kuY29tL3N0b3J5L3VrLXdpbGwtbm90LXRha2UtYmFjay1hc3lsdW0tc2Vla2Vycy1mcm9tLWlyZWxhbmQtdW50aWwtZnJhbmNlLXRha2VzLWJhY2stY2hhbm5lbC1taWdyYW50cy0xMzEyNTUxNdIBggFodHRwczovL25ld3Muc2t5LmNvbS9zdG9yeS9hbXAvdWstd2lsbC1ub3QtdGFrZS1iYWNrLWFzeWx1bS1zZWVrZXJzLWZyb20taXJlbGFuZC11bnRpbC1mcmFuY2UtdGFrZXMtYmFjay1jaGFubmVsLW1pZ3JhbnRzLTEzMTI1NTE1?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Sky News,Ireland,TRUE
Harris: Ireland 'won't provide migration loophole' - AOL,Harris: Ireland 'won't provide migration loophole'  AOL,28/04/2024,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmFvbC5jb20vbmV3cy9oYXJyaXMtaXJlbGFuZC13b250LW1pZ3JhdGlvbi1sb29waG9sZS0xNTI4NTA1MDcuaHRtbNIBAA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,AOL,Ireland,TRUE
Ireland won't be 'loophole' for other countries' migration issues – Harris - Isle of Wight County Press,Ireland won't be 'loophole' for other countries' migration issues – Harris  Isle of Wight County Press,28/04/2024,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmNvdW50eXByZXNzLmNvLnVrL25ld3MvbmF0aW9uYWwvMjQyODQxMzYuaXJlbGFuZC13b250LWxvb3Bob2xlLWNvdW50cmllcy1taWdyYXRpb24taXNzdWVzLS0taGFycmlzL9IBAA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Isle of Wight County Press,Isle of Man,TRUE
Flood warning for the Isle of Wight as landslide closes road in Rookley | ITV News - ITV News,Flood warning for the Isle of Wight as landslide closes road in Rookley | ITV News  ITV News,28/04/2024,https://news.google.com/rss/articles/CBMidGh0dHBzOi8vd3d3Lml0di5jb20vbmV3cy9tZXJpZGlhbi8yMDI0LTA0LTI4L2Zsb29kLXdhcm5pbmctZm9yLXRoZS1pc2xlLW9mLXdpZ2h0LWFzLWxhbmRzbGlkZS1jbG9zZXMtcm9hZC1pbi1yb29rbGV50gEA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,ITV News,Isle of Man,TRUE
Small boat migrant arrivals by late April at highest level ever - Isle of Wight Radio,Small boat migrant arrivals by late April at highest level ever  Isle of Wight Radio,28/04/2024,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3Lml3cmFkaW8uY28udWsvbmV3cy9za3ktbmV3cy9zbWFsbC1ib2F0LW1pZ3JhbnQtYXJyaXZhbHMtYnktbGF0ZS1hcHJpbC1hdC1oaWdoZXN0LWxldmVsLWV2ZXIv0gEA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Isle of Wight Radio,Isle of Man,TRUE
Morton Common expected to flood again amid East Wight warning - Isle of Wight County Press,Morton Common expected to flood again amid East Wight warning  Isle of Wight County Press,28/04/2024,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmNvdW50eXByZXNzLmNvLnVrL25ld3MvMjQyODM1NTcuaXNsZS13aWdodC1tb3J0b24tY29tbW9uLWV4cGVjdGVkLWZsb29kLWFtaWQtd2FybmluZy_SAQA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Isle of Wight County Press,Isle of Man,TRUE
'Refugee Town' Built Without Any Planning - Extra.ie,'Refugee Town' Built Without Any Planning  Extra.ie,28/04/2024,https://news.google.com/rss/articles/CBMiLWh0dHBzOi8vZXh0cmEuaWUvMjAyNC8wNC8yOC9uZXdzL3JlZnVnZWUtdG93btIBAA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Extra.ie,Isle of Man,TRUE
Isle of Wight land flooding expected amid River Medina alert - Isle of Wight County Press,Isle of Wight land flooding expected amid River Medina alert  Isle of Wight County Press,28/04/2024,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmNvdW50eXByZXNzLmNvLnVrL25ld3MvMjQyODM1NjcuaXNsZS13aWdodC1sYW5kLWZsb29kaW5nLWV4cGVjdGVkLWFtaWQtcml2ZXItbWVkaW5hLWFsZXJ0L9IBAA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Isle of Wight County Press,Isle of Man,TRUE
France's foreign minister looks to prevent Israel-Hezbollah conflict escalation in Lebanon visit - Reuters,France's foreign minister looks to prevent Israel-Hezbollah conflict escalation in Lebanon visit  Reuters,28/04/2024,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2ZyYW5jZXMtZm9yZWlnbi1taW5pc3Rlci1sb29rcy1wcmV2ZW50LWlzcmFlbC1oZXpib2xsYWgtY29uZmxpY3QtZXNjYWxhdGlvbi0yMDI0LTA0LTI4L9IBAA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Reuters,Israel,TRUE
Latest Israel-Hamas war news and Gaza conflict updates - The Washington Post,Latest Israel-Hamas war news and Gaza conflict updates  The Washington Post,28/04/2024,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS93b3JsZC8yMDI0LzA0LzI4L2lzcmFlbC1oYW1hcy13YXItbmV3cy1nYXphLXBhbGVzdGluZS_SAQA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,The Washington Post,Israel,TRUE
Mideast in Pictures: Daily realities of Gazans amid ongoing Israel-Hamas conflict - Xinhua,Mideast in Pictures: Daily realities of Gazans amid ongoing Israel-Hamas conflict  Xinhua,28/04/2024,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZW5nbGlzaC5uZXdzLmNuLzIwMjQwNDI4L2IzNGE4ZmY5MjE1YzQ4NjY4YWY1ZmE3YjY2ZDJiY2U0L2MuaHRtbNIBAA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Xinhua,Israel,TRUE
France's FM in Lebanon to prevent Israel-Hezbollah conflict escalation - RFI English,France's FM in Lebanon to prevent Israel-Hezbollah conflict escalation  RFI English,28/04/2024,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LnJmaS5mci9lbi9pbnRlcm5hdGlvbmFsLzIwMjQwNDI4LWZyYW5jZS1zLWZtLWluLWxlYmFub24tdG8tcHJldmVudC1pc3JhZWwtaGV6Ym9sbGFoLWNvbmZsaWN0LWVzY2FsYXRpb27SAQA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,RFI English,Israel,TRUE
‘Clash of Civilizations’ theory being put to test today. See Iran-Israel conflict - ThePrint,‘Clash of Civilizations’ theory being put to test today. See Iran-Israel conflict  ThePrint,29/04/2024,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vdGhlcHJpbnQuaW4vb3Bpbmlvbi9jbGFzaC1vZi1jaXZpbGl6YXRpb25zLXRoZW9yeS1iZWluZy1wdXQtdG8tdGVzdC10b2RheS1zZWUtaXJhbi1pc3JhZWwtY29uZmxpY3QvMjA2MDc5Mi_SAXdodHRwczovL3RoZXByaW50LmluL29waW5pb24vY2xhc2gtb2YtY2l2aWxpemF0aW9ucy10aGVvcnktYmVpbmctcHV0LXRvLXRlc3QtdG9kYXktc2VlLWlyYW4taXNyYWVsLWNvbmZsaWN0LzIwNjA3OTIvP2FtcA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,ThePrint,Israel,TRUE
"72 Arrested in ASU Protests Over Israel-Hamas Conflict, Majority Non-Students, Authorities Enforce Overnight ... - Hoodline","72 Arrested in ASU Protests Over Israel-Hamas Conflict, Majority Non-Students, Authorities Enforce Overnight ...  Hoodline",28/04/2024,https://news.google.com/rss/articles/CBMimgFodHRwczovL2hvb2RsaW5lLmNvbS8yMDI0LzA0LzcyLWFycmVzdGVkLWluLWFzdS1wcm90ZXN0cy1vdmVyLWlzcmFlbC1oYW1hcy1jb25mbGljdC1tYWpvcml0eS1ub24tc3R1ZGVudHMtYXV0aG9yaXRpZXMtZW5mb3JjZS1vdmVybmlnaHQtZGVtb25zdHJhdGlvbi1iYW4v0gEA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Hoodline,Israel,TRUE
France's foreign minister looks to prevent Israel-Hezbollah conflict escalation in Lebanon visit - Reuters,France's foreign minister looks to prevent Israel-Hezbollah conflict escalation in Lebanon visit  Reuters,28/04/2024,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2ZyYW5jZXMtZm9yZWlnbi1taW5pc3Rlci1sb29rcy1wcmV2ZW50LWlzcmFlbC1oZXpib2xsYWgtY29uZmxpY3QtZXNjYWxhdGlvbi0yMDI0LTA0LTI4L9IBAA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Reuters,Italy,TRUE
Migrants eyeing Europe bide their time in Tunisia - Arab News,Migrants eyeing Europe bide their time in Tunisia  Arab News,28/04/2024,https://news.google.com/rss/articles/CBMiKWh0dHBzOi8vd3d3LmFyYWJuZXdzLmNvbS9ub2RlLzI1MDA5NTEvYW1w0gEA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Arab News,Italy,TRUE
What happened? RAI 3 cancels the second part of the report on the Italy-Albania refugee agreement - sot.com.al,What happened? RAI 3 cancels the second part of the report on the Italy-Albania refugee agreement  sot.com.al,29/04/2024,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vc290LmNvbS5hbC9lbmdsaXNoL3BvbGl0aWtlL2ZhcmUtbmRvZGhpLXJhaS0zLWFudWxvbi1wamVzZW4tZS1keXRlLXRlLXJlcG9ydGF6aGl0LXBlci1tYXJyZXZlc2hqZW4tLWk2NjA2NTXSAQA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,sot.com.al,Italy,TRUE
"FY25 guidance of 3-5 pc good growth in current environment; cloud migration, GenAI gaining traction: HCLTech CEO - Hindustan Times","FY25 guidance of 3-5 pc good growth in current environment; cloud migration, GenAI gaining traction: HCLTech CEO  Hindustan Times",29/04/2024,https://news.google.com/rss/articles/CBMiqgFodHRwczovL3d3dy5oaW5kdXN0YW50aW1lcy5jb20vYnVzaW5lc3MvZnkyNS1ndWlkYW5jZS1vZi0zLTUtcGMtZ29vZC1ncm93dGgtaW4tY3VycmVudC1lbnZpcm9ubWVudC1jbG91ZC1taWdyYXRpb24tZ2VuYWktZ2FpbmluZy10cmFjdGlvbi1oY2x0ZWNoLWNlby0xMDE3MTQzNjUxMzU4MDYuaHRtbNIBrgFodHRwczovL3d3dy5oaW5kdXN0YW50aW1lcy5jb20vYnVzaW5lc3MvZnkyNS1ndWlkYW5jZS1vZi0zLTUtcGMtZ29vZC1ncm93dGgtaW4tY3VycmVudC1lbnZpcm9ubWVudC1jbG91ZC1taWdyYXRpb24tZ2VuYWktZ2FpbmluZy10cmFjdGlvbi1oY2x0ZWNoLWNlby0xMDE3MTQzNjUxMzU4MDYtYW1wLmh0bWw?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Hindustan Times,Japan,TRUE
Australia Urges UN Reform And Reminds Of Big Country Conflict - VOI.ID,Australia Urges UN Reform And Reminds Of Big Country Conflict  VOI.ID,29/04/2024,https://news.google.com/rss/articles/CBMiH2h0dHBzOi8vdm9pLmlkL2tyL2Jlcml0YS8zMTM2ODXSARxodHRwczovL3ZvaS5pZC9rci9hbXAvMzEzNjg1?oc=5&hl=en-GB&gl=GB&ceid=GB:en,VOI.ID,Japan,TRUE
Russia considers asylum for Kyrgyzstani who fought in Ukraine on Russia's side - AKIpress,Russia considers asylum for Kyrgyzstani who fought in Ukraine on Russia's side  AKIpress,29/04/2024,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vYWtpcHJlc3MuY29tL25ld3M6NzcxMDQzOlJ1c3NpYV9jb25zaWRlcnNfYXN5bHVtX2Zvcl9LeXJneXpzdGFuaV93aG9fZm91Z2h0X2luX1VrcmFpbmVfb25fUnVzc2lhX3Nfc2lkZS_SAQA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,AKIpress,Kyrgyzstan,TRUE
"Steady, but Evolving: An Overview of Russia's Migrant Labour Market - Observer Research Foundation","Steady, but Evolving: An Overview of Russia's Migrant Labour Market  Observer Research Foundation",28/04/2024,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3Lm9yZm9ubGluZS5vcmcvcmVzZWFyY2gvc3RlYWR5LWJ1dC1ldm9sdmluZy1hbi1vdmVydmlldy1vZi1ydXNzaWEtcy1taWdyYW50LWxhYm91ci1tYXJrZXTSAQA?oc=5&hl=en-GB&gl=GB&ceid=GB:en,Observer Research Foundation,Kyrgyzstan,TRUE
